metric,low,mid,high,train_start,test_start,test_end,asset
0.28835280632599697,0.0015273618046194315,0.17955076694488525,0.8189218640327454,2017-02-21,2018-02-20,2018-02-27,XB_CMDT_DIRECTIONAL_SECOND_TU
0.15656360660799076,0.04056493565440178,0.32175421714782715,0.6376808285713196,2017-02-28,2018-02-27,2018-03-06,XW_CMDT_DIRECTIONAL_SECOND_TU
0.19364845750364118,0.03829977661371231,0.30821526050567627,0.6534849405288696,2017-03-07,2018-03-06,2018-03-13,XW_CMDT_DIRECTIONAL_FRONT_TU
0.22616320063477235,0.0010342416353523731,0.23338040709495544,0.7655853033065796,2017-03-14,2018-03-13,2018-03-20,ZNA_CMDT_DIRECTIONAL_SECOND_TU
0.3784439723637057,0.0010342416353523731,0.23338040709495544,0.7655853033065796,2017-03-21,2018-03-20,2018-03-27,ZNA_CMDT_DIRECTIONAL_FRONT_TU
0.1397682810226634,0.019505467265844345,0.3732636272907257,0.6072309017181396,2017-03-28,2018-03-27,2018-04-03,YW_CMDT_DIRECTIONAL_SECOND_TU
0.0038727147342469403,0.01688353344798088,0.2262333780527115,0.7568830847740173,2017-04-04,2018-04-03,2018-04-10,YW_CMDT_DIRECTIONAL_FRONT_TU
0.16763486507708922,0.0034342824947088957,0.8239319920539856,0.17263370752334595,2017-04-11,2018-04-10,2018-04-17,AUA_CMDT_DIRECTIONAL_SECOND_TU
0.28597110167920514,0.11781930178403854,0.4449818432331085,0.4371989071369171,2017-04-18,2018-04-17,2018-04-24,AE_CMDT_DIRECTIONAL_FRONT_TU
0.19103458669219214,0.04532269388437271,0.45828977227211,0.4963874816894531,2017-04-25,2018-04-24,2018-05-01,AE_CMDT_DIRECTIONAL_SECOND_TU
0.12344544332981797,0.0779246911406517,0.7816325426101685,0.14044274389743805,2017-05-02,2018-05-01,2018-05-08,AK_CMDT_DIRECTIONAL_FRONT_TU
0.15482481276086518,0.0036153795663267374,0.7848185896873474,0.21156606078147888,2017-05-09,2018-05-08,2018-05-15,AUA_CMDT_DIRECTIONAL_FRONT_TU
0.09351949172786424,0.0014862136449664831,0.16309988498687744,0.8354138731956482,2017-05-16,2018-05-15,2018-05-22,CA_CMDT_DIRECTIONAL_SECOND_TU
0.1585153171818311,0.006202229764312506,0.46491196751594543,0.5288858413696289,2017-05-23,2018-05-22,2018-05-29,AX_CMDT_DIRECTIONAL_FRONT_TU
0.3957176887308903,0.029204346239566803,0.23599526286125183,0.7348003387451172,2017-05-30,2018-05-29,2018-06-05,CT_CMDT_DIRECTIONAL_SECOND_TU
0.1688316090909011,0.007242178078740835,0.39026540517807007,0.6024923920631409,2017-06-06,2018-06-05,2018-06-12,BO_CMDT_DIRECTIONAL_FRONT_TU
0.11678569205703632,0.006129835732281208,0.3907026946544647,0.6031674742698669,2017-06-13,2018-06-12,2018-06-19,BO_CMDT_DIRECTIONAL_SECOND_TU
0.46049333442856294,0.04036149010062218,0.6752339005470276,0.28440460562705994,2017-06-20,2018-06-19,2018-06-26,BP_CMDT_DIRECTIONAL_FRONT_TU
0.48874472814255676,0.04241180792450905,0.6778945922851562,0.2796935737133026,2017-06-27,2018-06-26,2018-07-03,BP_CMDT_DIRECTIONAL_SECOND_TU
0.3672614985608899,0.012692348100244999,0.8755123615264893,0.11179524660110474,2017-07-04,2018-07-03,2018-07-10,AA_CMDT_DIRECTIONAL_SECOND_TU
0.1261015282950255,0.0051003736443817616,0.3007994294166565,0.6941001415252686,2017-07-11,2018-07-10,2018-07-17,AX_CMDT_DIRECTIONAL_SECOND_TU
0.028777265513699968,0.001616143505088985,0.1808004528284073,0.817583441734314,2017-07-18,2018-07-17,2018-07-24,CA_CMDT_DIRECTIONAL_FRONT_TU
0.07333578440969624,0.014831730164587498,0.5476992726325989,0.4374690055847168,2017-07-25,2018-07-24,2018-07-31,CB_CMDT_DIRECTIONAL_SECOND_TU
0.08499481473522419,0.024764779955148697,0.8380962014198303,0.13713905215263367,2017-08-01,2018-07-31,2018-08-07,AA_CMDT_DIRECTIONAL_FRONT_TU
0.11163999109292977,0.009395364671945572,0.870157778263092,0.1204468384385109,2017-08-08,2018-08-07,2018-08-14,CC_CMDT_DIRECTIONAL_FRONT_TU
0.13792552727399088,0.00935088936239481,0.8788211345672607,0.11182796210050583,2017-08-15,2018-08-14,2018-08-21,CC_CMDT_DIRECTIONAL_SECOND_TU
0.08170772165823886,0.0017374891322106123,0.31484612822532654,0.6834163665771484,2017-08-22,2018-08-21,2018-08-28,CFD_CMDT_DIRECTIONAL_FRONT_TU
0.22904484287436758,0.0020409636199474335,0.3275359570980072,0.6704230904579163,2017-08-29,2018-08-28,2018-09-04,CFD_CMDT_DIRECTIONAL_SECOND_TU
0.22956103178054227,0.0005031676846556365,0.3031253218650818,0.6963715553283691,2017-09-05,2018-09-04,2018-09-11,CHE_CMDT_DIRECTIONAL_FRONT_TU
0.09535352482426612,0.023710742592811584,0.338431715965271,0.6378575563430786,2017-09-12,2018-09-11,2018-09-18,CT_CMDT_DIRECTIONAL_FRONT_TU
0.44636044309906364,0.02229016274213791,0.6793292164802551,0.298380583524704,2017-09-19,2018-09-18,2018-09-25,CB_CMDT_DIRECTIONAL_FRONT_TU
0.21774064242442426,0.004987416323274374,0.1447935700416565,0.8502190709114075,2017-09-26,2018-09-25,2018-10-02,CL_CMDT_DIRECTIONAL_FRONT_TU
0.07426029883541546,0.0053839050233364105,0.14168837666511536,0.8529276847839355,2017-10-03,2018-10-02,2018-10-09,CL_CMDT_DIRECTIONAL_SECOND_TU
0.18186566908061563,0.0010889944387599826,0.041565921157598495,0.9573450684547424,2017-10-10,2018-10-09,2018-10-16,CO_CMDT_DIRECTIONAL_FRONT_TU
0.23511017431917974,0.0011962950229644775,0.039643771946430206,0.9591599702835083,2017-10-17,2018-10-16,2018-10-23,CO_CMDT_DIRECTIONAL_SECOND_TU
0.030317630993964728,0.0019629450980573893,0.6357735395431519,0.3622635304927826,2017-10-24,2018-10-23,2018-10-30,CRD_CMDT_DIRECTIONAL_FRONT_TU
0.2515845026485125,0.0029116279911249876,0.5517385601997375,0.4453498423099518,2017-10-31,2018-10-30,2018-11-06,CRD_CMDT_DIRECTIONAL_SECOND_TU
0.40531266794312465,0.00016243562276940793,0.1051834374666214,0.8946540951728821,2017-11-07,2018-11-06,2018-11-13,CHE_CMDT_DIRECTIONAL_SECOND_TU
0.28273498968451516,0.01899716444313526,0.7411015033721924,0.2399013489484787,2017-11-14,2018-11-13,2018-11-20,CU_CMDT_DIRECTIONAL_FRONT_TU
0.22878495091523077,0.0017002844251692295,0.03839489072561264,0.9599047899246216,2017-11-21,2018-11-20,2018-11-27,KC_CMDT_DIRECTIONAL_FRONT_TU
0.3551264372827021,0.0004323358880355954,0.0685054138302803,0.9310622215270996,2017-11-28,2018-11-27,2018-12-04,IJ_CMDT_DIRECTIONAL_FRONT_TU
0.044772145180771494,0.0007075684843584895,0.011199289001524448,0.9880930781364441,2017-12-05,2018-12-04,2018-12-11,C_CMDT_DIRECTIONAL_SECOND_TU
0.3906812009621943,0.00040590035496279597,0.29973533749580383,0.6998587846755981,2017-12-12,2018-12-11,2018-12-18,DA_CMDT_DIRECTIONAL_FRONT_TU
0.4459988498575684,0.00016882630006875843,0.22212174534797668,0.777709424495697,2017-12-19,2018-12-18,2018-12-25,DA_CMDT_DIRECTIONAL_SECOND_TU
0.21819623703942956,0.003306094091385603,0.10391169041395187,0.8927821516990662,2017-12-26,2018-12-25,2019-01-01,EP_CMDT_DIRECTIONAL_FRONT_TU
0.013270258395863654,0.0024746921844780445,0.12574008107185364,0.8717852234840393,2018-01-02,2019-01-01,2019-01-08,EP_CMDT_DIRECTIONAL_SECOND_TU
0.19923809880449284,0.01666286215186119,0.8583757281303406,0.12496143579483032,2018-01-09,2019-01-08,2019-01-15,CU_CMDT_DIRECTIONAL_SECOND_TU
0.0893869921323146,0.0011941015254706144,0.16622938215732574,0.8325765132904053,2018-01-16,2019-01-15,2019-01-22,FC_CMDT_DIRECTIONAL_FRONT_TU
0.3390021623615036,0.0008222588803619146,0.010348890908062458,0.9888288378715515,2018-01-23,2019-01-22,2019-01-29,C_CMDT_DIRECTIONAL_FRONT_TU
0.1730635428966994,0.0024678343906998634,0.5979488492012024,0.3995833098888397,2018-01-30,2019-01-29,2019-02-05,GC_CMDT_DIRECTIONAL_SECOND_TU
0.2841005367643617,0.0024678343906998634,0.5979488492012024,0.3995833098888397,2018-02-06,2019-02-05,2019-02-12,GC_CMDT_DIRECTIONAL_FRONT_TU
0.15566712775960187,0.004738047253340483,0.1375570446252823,0.8577049374580383,2018-02-13,2019-02-12,2019-02-19,HG_CMDT_DIRECTIONAL_FRONT_TU
0.1277409031660568,0.003918030299246311,0.3904697299003601,0.6056122183799744,2018-02-20,2019-02-19,2019-02-26,FN_CMDT_DIRECTIONAL_SECOND_TU
0.47139676789358553,0.00743838120251894,0.4259354770183563,0.5666261315345764,2018-02-27,2019-02-26,2019-03-05,FN_CMDT_DIRECTIONAL_FRONT_TU
0.32632436096477124,0.0017468428704887629,0.15780027210712433,0.8404528498649597,2018-03-06,2019-03-05,2019-03-12,FC_CMDT_DIRECTIONAL_SECOND_TU
0.2663221456308846,0.00033186093787662685,0.26454219222068787,0.7351260185241699,2018-03-13,2019-03-12,2019-03-19,LE_CMDT_DIRECTIONAL_SECOND_TU
0.14232562332586024,0.004583351314067841,0.13757842779159546,0.8578382134437561,2018-03-20,2019-03-19,2019-03-26,HG_CMDT_DIRECTIONAL_SECOND_TU
0.25113780693805354,0.0004080255748704076,0.056015122681856155,0.9435768723487854,2018-03-27,2019-03-26,2019-04-02,IJ_CMDT_DIRECTIONAL_SECOND_TU
0.09618771294479939,0.0005600485019385815,0.20908020436763763,0.7903597354888916,2018-04-03,2019-04-02,2019-04-09,JO_CMDT_DIRECTIONAL_FRONT_TU
0.08543158156373817,0.000802430440671742,0.21461789309978485,0.7845796346664429,2018-04-10,2019-04-09,2019-04-16,JO_CMDT_DIRECTIONAL_SECOND_TU
0.24577274135758986,0.002208426594734192,0.040447819977998734,0.9573437571525574,2018-04-17,2019-04-16,2019-04-23,KC_CMDT_DIRECTIONAL_SECOND_TU
0.09708095775105208,0.0006045579793862998,0.020875981077551842,0.9785194993019104,2018-04-24,2019-04-23,2019-04-30,HO_CMDT_DIRECTIONAL_SECOND_TU
0.24874356578951023,0.0008458545198664069,0.2984187602996826,0.7007353901863098,2018-05-01,2019-04-30,2019-05-07,KV_CMDT_DIRECTIONAL_SECOND_TU
0.2052247601893633,0.004004686139523983,0.3952568769454956,0.6007384657859802,2018-05-08,2019-05-07,2019-05-14,KW_CMDT_DIRECTIONAL_FRONT_TU
0.28459800519318945,0.003644412150606513,0.410103976726532,0.5862516164779663,2018-05-15,2019-05-14,2019-05-21,KW_CMDT_DIRECTIONAL_SECOND_TU
0.15838671159113155,0.006256627384573221,0.45218774676322937,0.5415555834770203,2018-05-22,2019-05-21,2019-05-28,LC_CMDT_DIRECTIONAL_FRONT_TU
0.24403948310222406,0.006310839671641588,0.5052317976951599,0.4884573817253113,2018-05-29,2019-05-28,2019-06-04,LC_CMDT_DIRECTIONAL_SECOND_TU
0.06220913476146073,0.0003719769592862576,0.2586386799812317,0.7409893274307251,2018-06-05,2019-06-04,2019-06-11,LE_CMDT_DIRECTIONAL_FRONT_TU
0.2046575550534768,0.0005167154595255852,0.24795272946357727,0.7515305280685425,2018-06-12,2019-06-11,2019-06-18,KV_CMDT_DIRECTIONAL_FRONT_TU
0.3319201948605074,0.0006045579793862998,0.020875981077551842,0.9785194993019104,2018-06-19,2019-06-18,2019-06-25,HO_CMDT_DIRECTIONAL_FRONT_TU
0.19331797764831882,0.004403685685247183,0.5787674784660339,0.41682881116867065,2018-06-26,2019-06-25,2019-07-02,LH_CMDT_DIRECTIONAL_FRONT_TU
0.1384455383879864,0.001472983043640852,0.6374891996383667,0.36103782057762146,2018-07-03,2019-07-02,2019-07-09,RS_CMDT_DIRECTIONAL_SECOND_TU
0.24303465927012363,0.006746470928192139,0.8017590641975403,0.19149449467658997,2018-07-10,2019-07-09,2019-07-16,LS_CMDT_DIRECTIONAL_FRONT_TU
0.1459575181025728,0.004461797885596752,0.7784066796302795,0.21713152527809143,2018-07-17,2019-07-16,2019-07-23,LS_CMDT_DIRECTIONAL_SECOND_TU
0.11818121294868847,0.0026064179837703705,0.3532552123069763,0.6441383957862854,2018-07-24,2019-07-23,2019-07-30,MO_CMDT_DIRECTIONAL_FRONT_TU
0.20813408408166964,0.0019335420802235603,0.20428119599819183,0.7937853336334229,2018-07-31,2019-07-30,2019-08-06,MW_CMDT_DIRECTIONAL_FRONT_TU
0.08344689549643039,0.0022229289170354605,0.19162097573280334,0.8061560988426208,2018-08-07,2019-08-06,2019-08-13,MW_CMDT_DIRECTIONAL_SECOND_TU
0.2836075230582749,0.004186222795397043,0.6684520840644836,0.32736170291900635,2018-08-14,2019-08-13,2019-08-20,NG_CMDT_DIRECTIONAL_FRONT_TU
0.15370944401787698,0.006364818196743727,0.617368757724762,0.3762664198875427,2018-08-21,2019-08-20,2019-08-27,NG_CMDT_DIRECTIONAL_SECOND_TU
0.1815352338832255,0.0005557252443395555,0.028619978576898575,0.9708242416381836,2018-08-28,2019-08-27,2019-09-03,NV_CMDT_DIRECTIONAL_FRONT_TU
0.4180127554390511,0.0005322636570781469,0.028620650991797447,0.9708470702171326,2018-09-04,2019-09-03,2019-09-10,NV_CMDT_DIRECTIONAL_SECOND_TU
0.0554805758910733,0.011452384293079376,0.6354767680168152,0.35307085514068604,2018-09-11,2019-09-10,2019-09-17,PAL_CMDT_DIRECTIONAL_FRONT_TU
0.04162525573773945,0.009668069891631603,0.785004734992981,0.20532715320587158,2018-09-18,2019-09-17,2019-09-24,PAL_CMDT_DIRECTIONAL_SECOND_TU
0.3266975609214917,0.003815388074144721,0.19867384433746338,0.7975108027458191,2018-09-25,2019-09-24,2019-10-01,PA_CMDT_DIRECTIONAL_FRONT_TU
0.12004815806943617,0.0021846313029527664,0.1566091626882553,0.8412061929702759,2018-10-02,2019-10-01,2019-10-08,PA_CMDT_DIRECTIONAL_SECOND_TU
0.05945450648762876,0.002433035522699356,0.3027295470237732,0.6948373913764954,2018-10-09,2019-10-08,2019-10-15,PG_CMDT_DIRECTIONAL_FRONT_TU
0.2918235932075007,0.003348653670400381,0.3149876594543457,0.6816636919975281,2018-10-16,2019-10-15,2019-10-22,PG_CMDT_DIRECTIONAL_SECOND_TU
0.2813780384272798,0.003789117094129324,0.38828933238983154,0.6079215407371521,2018-10-23,2019-10-22,2019-10-29,PL_CMDT_DIRECTIONAL_FRONT_TU
0.27232796391926517,0.003953412175178528,0.4051254987716675,0.5909211039543152,2018-10-30,2019-10-29,2019-11-05,PL_CMDT_DIRECTIONAL_SECOND_TU
0.2184138584311165,0.005683813709765673,0.6475871801376343,0.34672901034355164,2018-11-06,2019-11-05,2019-11-12,POL_CMDT_DIRECTIONAL_FRONT_TU
0.06410839327221365,0.008613494224846363,0.645085871219635,0.34630057215690613,2018-11-13,2019-11-12,2019-11-19,POL_CMDT_DIRECTIONAL_SECOND_TU
0.3955102452762408,0.023818638175725937,0.07345111668109894,0.9027302265167236,2018-11-20,2019-11-19,2019-11-26,PT_CMDT_DIRECTIONAL_FRONT_TU
0.4655094632612897,0.004595853853970766,0.1763909012079239,0.819013237953186,2018-11-27,2019-11-26,2019-12-03,RR_CMDT_DIRECTIONAL_SECOND_TU
0.19173433769443252,0.0013098850613459945,0.5638591647148132,0.4348309636116028,2018-12-04,2019-12-03,2019-12-10,RS_CMDT_DIRECTIONAL_FRONT_TU
0.2250994713336769,0.0009572795243002474,0.026529530063271523,0.9725131988525391,2018-12-11,2019-12-10,2019-12-17,QS_CMDT_DIRECTIONAL_SECOND_TU
0.1882063669704714,0.004927198868244886,0.14327195286750793,0.8518008589744568,2018-12-18,2019-12-17,2019-12-24,QW_CMDT_DIRECTIONAL_FRONT_TU
0.2584494647730649,0.005102253053337336,0.12313736975193024,0.8717604279518127,2018-12-25,2019-12-24,2019-12-31,QW_CMDT_DIRECTIONAL_SECOND_TU
0.18846970207252306,0.0022681758273392916,0.15160052478313446,0.8461312651634216,2019-01-01,2019-12-31,2020-01-07,RBT_CMDT_DIRECTIONAL_FRONT_TU
0.16484373619812226,0.0032252927776426077,0.14729374647140503,0.849480926990509,2019-01-08,2020-01-07,2020-01-14,RBT_CMDT_DIRECTIONAL_SECOND_TU
0.23226243866323135,0.004595853853970766,0.1763909012079239,0.819013237953186,2019-01-15,2020-01-14,2020-01-21,RR_CMDT_DIRECTIONAL_FRONT_TU
0.10611553347020566,0.0008932450436986983,0.026356767863035202,0.9727500081062317,2019-01-22,2020-01-21,2020-01-28,QS_CMDT_DIRECTIONAL_FRONT_TU
0.2724993818519068,0.01987096294760704,0.10432615131139755,0.8758028745651245,2019-01-29,2020-01-28,2020-02-04,PT_CMDT_DIRECTIONAL_SECOND_TU
0.1290300907847746,0.005217853467911482,0.29156559705734253,0.7032164931297302,2019-02-05,2020-02-04,2020-02-11,SB_CMDT_DIRECTIONAL_SECOND_TU
0.059044427829830215,0.00946514680981636,0.5720157027244568,0.41851913928985596,2019-02-12,2020-02-11,2020-02-18,SH_CMDT_DIRECTIONAL_FRONT_TU
0.16895852993909846,0.012925260700285435,0.6714892983436584,0.3155854642391205,2019-02-19,2020-02-18,2020-02-25,SH_CMDT_DIRECTIONAL_SECOND_TU
0.11338918516017993,0.0058679478242993355,0.19115328788757324,0.8029787540435791,2019-02-26,2020-02-25,2020-03-03,SI_CMDT_DIRECTIONAL_FRONT_TU
0.12268208127417513,0.0051698219031095505,0.17815178632736206,0.8166783452033997,2019-03-05,2020-03-03,2020-03-10,SI_CMDT_DIRECTIONAL_SECOND_TU
0.408047783308799,0.0010469952831044793,0.3350590467453003,0.6638939380645752,2019-03-12,2020-03-10,2020-03-17,SM_CMDT_DIRECTIONAL_SECOND_TU
0.12626556113947024,0.004183453042060137,0.2477288842201233,0.7480877041816711,2019-03-19,2020-03-17,2020-03-24,SB_CMDT_DIRECTIONAL_FRONT_TU
0.12137290247831867,0.0020415987819433212,0.5863425731658936,0.4116158187389374,2019-03-26,2020-03-24,2020-03-31,S_CMDT_DIRECTIONAL_SECOND_TU
0.14012121247281137,0.0012781934347003698,0.16198502480983734,0.8367367386817932,2019-04-02,2020-03-31,2020-04-07,UDA_CMDT_DIRECTIONAL_FRONT_TU
0.32445854147410214,0.0019910733681172132,0.3189642131328583,0.6790447235107422,2019-04-09,2020-04-07,2020-04-14,UDA_CMDT_DIRECTIONAL_SECOND_TU
0.1861126321227677,0.0013823698973283172,0.08895373344421387,0.9096639752388,2019-04-16,2020-04-14,2020-04-21,UX_CMDT_DIRECTIONAL_FRONT_TU
0.2922540160782518,0.0011351288994774222,0.25473037362098694,0.7441344857215881,2019-04-23,2020-04-21,2020-04-28,UX_CMDT_DIRECTIONAL_SECOND_TU
0.12323929698274216,0.007513510063290596,0.21613569557666779,0.7763507962226868,2019-04-30,2020-04-28,2020-05-05,WZ_CMDT_DIRECTIONAL_FRONT_TU
0.30736795953620744,0.0016882229829207063,0.5934016108512878,0.404910147190094,2019-05-07,2020-05-05,2020-05-12,S_CMDT_DIRECTIONAL_FRONT_TU
0.3704014160821874,0.012166628614068031,0.19807103276252747,0.7897623181343079,2019-05-14,2020-05-12,2020-05-19,WZ_CMDT_DIRECTIONAL_SECOND_TU
0.3733271527543717,0.0007851204718463123,0.3206546902656555,0.6785602569580078,2019-05-21,2020-05-19,2020-05-26,SM_CMDT_DIRECTIONAL_FRONT_TU
0.2964077196851076,0.0014463894767686725,0.18055395781993866,0.8179996013641357,2019-05-28,2020-05-26,2020-06-02,W_CMDT_DIRECTIONAL_FRONT_TU
0.1402505084000225,0.08245009183883667,0.16291730105876923,0.7546326518058777,2019-06-04,2020-06-02,2020-06-09,XA_CMDT_DIRECTIONAL_SECOND_TU
0.029749751513854228,0.0022167975548654795,0.12240457534790039,0.8753786087036133,2019-06-11,2020-06-09,2020-06-16,XB_CMDT_DIRECTIONAL_FRONT_TU
0.4014590358604189,0.0014520654221996665,0.11308374255895615,0.8854641914367676,2019-06-18,2020-06-16,2020-06-23,XB_CMDT_DIRECTIONAL_SECOND_TU
0.11228503107718871,0.3189859688282013,0.09733179211616516,0.5836821794509888,2019-06-25,2020-06-23,2020-06-30,XO_CMDT_DIRECTIONAL_SECOND_TU
0.37265404277830216,0.0019312526565045118,0.14442357420921326,0.8536451458930969,2019-07-02,2020-06-30,2020-07-07,W_CMDT_DIRECTIONAL_SECOND_TU
0.12088981639733393,0.5124837160110474,0.11804457008838654,0.3694716691970825,2019-07-09,2020-07-07,2020-07-14,XW_CMDT_DIRECTIONAL_SECOND_TU
0.05294754829735496,0.21639680862426758,0.10193277895450592,0.6816704273223877,2019-07-16,2020-07-14,2020-07-21,XO_CMDT_DIRECTIONAL_FRONT_TU
0.1731008664273856,0.067472442984581,0.18942472338676453,0.7431027889251709,2019-07-23,2020-07-21,2020-07-28,XA_CMDT_DIRECTIONAL_FRONT_TU
0.3314405155479888,0.004208310507237911,0.451828271150589,0.5439633727073669,2019-07-30,2020-07-28,2020-08-04,LH_CMDT_DIRECTIONAL_SECOND_TU
0.12512836267396868,0.12489152699708939,0.2724337875843048,0.6026747226715088,2019-08-06,2020-08-04,2020-08-11,ZNA_CMDT_DIRECTIONAL_SECOND_TU
0.06959435368559846,0.5452349185943604,0.08798310905694962,0.366782009601593,2019-08-13,2020-08-11,2020-08-18,XW_CMDT_DIRECTIONAL_FRONT_TU
0.1305876869728234,0.009766602888703346,0.2681344151496887,0.7220990061759949,2019-08-20,2020-08-18,2020-08-25,YW_CMDT_DIRECTIONAL_SECOND_TU
0.5286383477269496,0.017979905009269714,0.1462670862674713,0.8357530236244202,2019-08-27,2020-08-25,2020-09-01,YW_CMDT_DIRECTIONAL_FRONT_TU
0.4653392876519814,0.12994883954524994,0.1734176129102707,0.696633517742157,2019-09-03,2020-09-01,2020-09-08,ZNA_CMDT_DIRECTIONAL_FRONT_TU
0.12354808403574502,0.000394156901165843,0.9105258584022522,0.08907997608184814,2019-09-10,2020-09-08,2020-09-15,AUA_CMDT_DIRECTIONAL_FRONT_TU
0.2733427173825031,0.008950588293373585,0.38019680976867676,0.6108525991439819,2019-09-17,2020-09-15,2020-09-22,AK_CMDT_DIRECTIONAL_FRONT_TU
0.2654928709992802,0.01472436636686325,0.41761544346809387,0.5676601529121399,2019-09-24,2020-09-22,2020-09-29,AA_CMDT_DIRECTIONAL_SECOND_TU
0.12778089326547087,0.01749076135456562,0.2906700074672699,0.6918392181396484,2019-10-01,2020-09-29,2020-10-06,AE_CMDT_DIRECTIONAL_FRONT_TU
0.11585257106531544,0.017546042799949646,0.12929420173168182,0.8531597852706909,2019-10-08,2020-10-06,2020-10-13,AE_CMDT_DIRECTIONAL_SECOND_TU
0.3394471011232353,0.004660135135054588,0.46513602137565613,0.5302038192749023,2019-10-15,2020-10-13,2020-10-20,CA_CMDT_DIRECTIONAL_SECOND_TU
0.044500785833593515,0.004015245474874973,0.610426664352417,0.3855580687522888,2019-10-22,2020-10-20,2020-10-27,BO_CMDT_DIRECTIONAL_FRONT_TU
0.011134432273676054,0.0795719176530838,0.19546787440776825,0.724960207939148,2019-10-29,2020-10-27,2020-11-03,AX_CMDT_DIRECTIONAL_FRONT_TU
0.14538622752225383,0.0727669820189476,0.39335399866104126,0.5338790416717529,2019-11-05,2020-11-03,2020-11-10,AX_CMDT_DIRECTIONAL_SECOND_TU
0.11143067259914519,0.004098398610949516,0.6230682134628296,0.37283337116241455,2019-11-12,2020-11-10,2020-11-17,BO_CMDT_DIRECTIONAL_SECOND_TU
0.10289803990975438,0.004521140828728676,0.08249286562204361,0.9129860401153564,2019-11-19,2020-11-17,2020-11-24,BP_CMDT_DIRECTIONAL_FRONT_TU
0.541941959155783,0.006085487548261881,0.05807585269212723,0.9358386993408203,2019-11-26,2020-11-24,2020-12-01,BP_CMDT_DIRECTIONAL_SECOND_TU
0.18626333642157514,0.011620180681347847,0.5566923022270203,0.43168753385543823,2019-12-03,2020-12-01,2020-12-08,CA_CMDT_DIRECTIONAL_FRONT_TU
0.1639884864107412,0.00040286395233124495,0.9391663074493408,0.06043081730604172,2019-12-10,2020-12-08,2020-12-15,AUA_CMDT_DIRECTIONAL_SECOND_TU
0.1657563941595885,0.031916625797748566,0.1004771739244461,0.8676061630249023,2019-12-17,2020-12-15,2020-12-22,CT_CMDT_DIRECTIONAL_FRONT_TU
0.1959002902216972,0.004240907728672028,0.6240761876106262,0.37168294191360474,2019-12-24,2020-12-22,2020-12-29,CHE_CMDT_DIRECTIONAL_SECOND_TU
0.001704004842878415,0.03576817363500595,0.10093289613723755,0.8632988929748535,2019-12-31,2020-12-29,2021-01-05,CT_CMDT_DIRECTIONAL_SECOND_TU
0.1016423535234893,0.007634383160620928,0.700737476348877,0.2916281521320343,2020-01-07,2021-01-05,2021-01-12,LE_CMDT_DIRECTIONAL_SECOND_TU
0.34323223133604286,0.04845775291323662,0.418250173330307,0.5332921147346497,2020-01-14,2021-01-12,2021-01-19,CB_CMDT_DIRECTIONAL_SECOND_TU
0.2016414670554225,0.005056075751781464,0.39373937249183655,0.6012045741081238,2020-01-21,2021-01-19,2021-01-26,CC_CMDT_DIRECTIONAL_FRONT_TU
0.23107173013884438,0.0022833552211523056,0.4716837704181671,0.5260328650474548,2020-01-28,2021-01-26,2021-02-02,CC_CMDT_DIRECTIONAL_SECOND_TU
0.07124917337673659,0.010104374028742313,0.41322848200798035,0.5766671299934387,2020-02-04,2021-02-02,2021-02-09,CFD_CMDT_DIRECTIONAL_FRONT_TU
0.1797655743666697,0.008985748514533043,0.426726758480072,0.564287543296814,2020-02-11,2021-02-09,2021-02-16,CFD_CMDT_DIRECTIONAL_SECOND_TU
0.11674743547465866,0.06231572851538658,0.5105393528938293,0.42714494466781616,2020-02-18,2021-02-16,2021-02-23,CB_CMDT_DIRECTIONAL_FRONT_TU
0.14975540629312586,0.035434722900390625,0.0887625440955162,0.875802755355835,2020-02-25,2021-02-23,2021-03-02,CL_CMDT_DIRECTIONAL_FRONT_TU
0.18990975921192593,0.05073903873562813,0.11481711268424988,0.8344438672065735,2020-03-03,2021-03-02,2021-03-09,CL_CMDT_DIRECTIONAL_SECOND_TU
0.1183250798181166,0.00996012706309557,0.04564433917403221,0.9443954825401306,2020-03-10,2021-03-09,2021-03-16,CO_CMDT_DIRECTIONAL_FRONT_TU
0.1575046412104317,0.009965283796191216,0.06803920120000839,0.9219954609870911,2020-03-17,2021-03-16,2021-03-23,CO_CMDT_DIRECTIONAL_SECOND_TU
0.18031700832993006,0.006348248105496168,0.5113322734832764,0.48231950402259827,2020-03-24,2021-03-23,2021-03-30,CRD_CMDT_DIRECTIONAL_FRONT_TU
0.08330629246688986,0.005584320519119501,0.4503798186779022,0.5440358519554138,2020-03-31,2021-03-30,2021-04-06,CRD_CMDT_DIRECTIONAL_SECOND_TU
0.1151068302056717,0.0152664165943861,0.1741119623184204,0.8106216788291931,2020-04-07,2021-04-06,2021-04-13,CHE_CMDT_DIRECTIONAL_FRONT_TU
0.48657260117910595,0.010595779865980148,0.2608824074268341,0.7285218238830566,2020-04-14,2021-04-13,2021-04-20,AA_CMDT_DIRECTIONAL_FRONT_TU
0.26531568552880486,0.00026014403556473553,0.150636225938797,0.8491036295890808,2020-04-21,2021-04-20,2021-04-27,C_CMDT_DIRECTIONAL_FRONT_TU
0.0643222595712154,0.00023178629635367543,0.15064050257205963,0.8491277098655701,2020-04-28,2021-04-27,2021-05-04,C_CMDT_DIRECTIONAL_SECOND_TU
